tweet id,time of tweet,user id,text
1543908875946102785,2022-07-04 10:45:35+00:00,1401621808395268099,I’m not sure what % of income is cell phones for #appl but I have certainly been expecting this. I could buy A few… https://t.co/EULHcHQBS5
1543900212661731330,2022-07-04 10:11:09+00:00,2787829465,"""PP TAPE FIBRILLATING EXTRUSION PLANT""
""https://t.co/7bgXe43de3""
https://t.co/PIBDIzdrag
info@akiropes.com
export@a… https://t.co/kALoyqlc0K"
1543675455571501057,2022-07-03 19:18:03+00:00,700716580649349120,@NikolaBench @KibaInuWorld @BabyDogeCoin @InuKishu @CheemsInu Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1543496119338115073,2022-07-03 07:25:26+00:00,825413883988959232,"@BusinessFamous APPLE #APPL - Lots of cash, market leader, innovative projects.

AMAZON #AMZN - Market leader, lots… https://t.co/Ow5bDNsMRM"
1543425884518256640,2022-07-03 02:46:20+00:00,1375584696113885186,"Let's look at $APPL again, as it has come very close to achieving the measured move to ~$126. There is also another… https://t.co/BNAKgmCWJX"
1543400228308496384,2022-07-03 01:04:24+00:00,1216824204013654016,"Best Gadgets - Samsung Galaxy Tab S6 Lite 26.31 cm (10.4 inch), S-Pen in Box, Slim and Light, Dolby Atmos Sound, 4… https://t.co/ahNGe7ploJ"
1543013454566400001,2022-07-01 23:27:30+00:00,1412245464947195904,"HEAT MAP-US major Index / Stocks (2022.07.01) 

https://t.co/wkb8iQCmNb 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ… https://t.co/QNggloPN6I"
1542946148666703872,2022-07-01 19:00:03+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$ETH +4.98% 📈
$NEE +3.68% 📈
$PRX.AS +3.38% 📈
$AMZN +2.78% 📈

$RELIANCE.NS -7… https://t.co/rnmL5Yj0Mg"
1542915949182984193,2022-07-01 17:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$PRX.AS +3.38% 📈
$ETH +3.32% 📈
$NEE +2.47% 📈
$AMZN +1.61% 📈

$RELIANCE.NS -7… https://t.co/8TPqAIcmmY"
1542885748625625092,2022-07-01 15:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$PRX.AS +2.9% 📈
$ETH +2.82% 📈
$NEE +2.67% 📈
$BTC +1.74% 📈

$RELIANCE.NS -7.2… https://t.co/wqdCDYAmDu"
1542849430063390721,2022-07-01 12:35:43+00:00,1115142131486789634,"#Apple falls pre-market after price rises in Japan.

🍏The tech giant raised the price of its flagship iPhone by 20%… https://t.co/oMAMRx4mpk"
1542659498371948544,2022-07-01 00:01:00+00:00,1485934375531614215,"19-year-old Andrew Lin started his investing journey with Tiger Brokers while studying at university. 
Andrew is no… https://t.co/6Mqxm09KVn"
1542619340721139713,2022-06-30 21:21:25+00:00,1412245464947195904,"HEAT MAP-US major Index / Stocks (2022.06.30) 

https://t.co/wkb8iQCmNb 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ… https://t.co/lmzEShnKKy"
1542583757009477632,2022-06-30 19:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$PFE +3.24% 📈
$RTX +2.43% 📈
$COST +2.16% 📈
$NEE +1.95% 📈

$ETH -7.44% 📉
$BTC… https://t.co/fDadEvuXCY"
1542553562282340353,2022-06-30 17:00:03+00:00,1466094669478125569,"https://t.co/t6kVcSKEyf

Stock market:
$PFE +3.04% 📈
$NEE +2.87% 📈
$RTX +2.31% 📈
$COST +2.24% 📈

$ETH -5.64% 📉
$SNY… https://t.co/wgolfkwl9H"
1542523363452628993,2022-06-30 15:00:03+00:00,1466094669478125569,"https://t.co/t6kVcSsvk7

Stock market:
$PFE +2.23% 📈
$NEE +1.5% 📈
$RTX +1.43% 📈
$COST +1.29% 📈

$ETH -8.67% 📉
$BTC… https://t.co/lyiGpCBzF7"
1542294349911842816,2022-06-29 23:50:02+00:00,986241502610272256,#appl trying to claw back #stocks #apple #investing #yolo #robinhood
1542283818677452800,2022-06-29 23:08:11+00:00,1412245464947195904,"HEAT MAP-US major Index / Stocks (2022.06.29) 

https://t.co/wkb8iQUw1j 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ… https://t.co/IzPhzyH9it"
1542233558051438592,2022-06-29 19:48:28+00:00,1029382587045822464,"Price: (as of  - Details)

 The Apple 10.2"" iPad features the Retina display with a 2160 x 1620 resolution for cris… https://t.co/EY1JudRuAY"
1542221370674782208,2022-06-29 19:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$PALLAD +4.65% 📈
$PRX.AS +2.95% 📈
$MCD +2.16% 📈
$RELIANCE.NS +2.08% 📈

$0025… https://t.co/KEpU8L5VyB"
1542217878501347330,2022-06-29 18:46:09+00:00,1260341158955212800,"Markets rolling over.... Someone know PCE is gonna be bad tomorrow

 #QQQ #SPY #BTC #ETH #TSLA #APPL"
1542191170641711108,2022-06-29 17:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$PALLAD +5.43% 📈
$PRX.AS +2.95% 📈
$ABBV +2.34% 📈
$RELIANCE.NS +2.08% 📈

$ETH… https://t.co/s4FS36sv5X"
1542190198389342210,2022-06-29 16:56:10+00:00,234981216,#APPL : Update in Weekly: https://t.co/BlRcQuA2qu
1542152658215206916,2022-06-29 14:27:00+00:00,2194906770,"RVB 21 by RVB from Clockology Watch Faces 

#AppleWatchSeries7 #AppleWatchSilver #SilverStainlessSteel… https://t.co/N90fsq0hi7"
1541979634052599808,2022-06-29 02:59:28+00:00,25455337,"Here's a very interesting question I had just answered on #Quora. 

#socialmedia #connections… https://t.co/6Dm4BkP3W6"
1541882646992527361,2022-06-28 20:34:04+00:00,1412245464947195904,"HEAT MAP-US major Index / Stocks (2022.06.28) 

https://t.co/wkb8iQCmNb 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ… https://t.co/2gtmmTg9vM"
1541858985439072257,2022-06-28 19:00:03+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$QCOM +4.74% 📈
$PTR +2.39% 📈
$XOM +2.36% 📈
$SHEL +2.31% 📈

$NKE -6.47% 📉… https://t.co/Yej8iteBN0"
1541798584751996929,2022-06-28 15:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$DIS +3.44% 📈
$XOM +3.28% 📈
$MS +3.07% 📈
$SHEL +2.78% 📈

$NKE -4.09% 📉
$AMD… https://t.co/u6fJxWkaLK"
1541737819248463872,2022-06-28 10:58:34+00:00,1493196098957099011,"Excited to share the latest addition to my #etsy shop: Wireless Charger , Motivation , Life's too short to give a S… https://t.co/ZJ3ouWl2GH"
1541628193043492864,2022-06-28 03:42:57+00:00,700716580649349120,@majesticboss55 @1goonrich Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541628175637049344,2022-06-28 03:42:53+00:00,700716580649349120,@1goonrich Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541627864541323265,2022-06-28 03:41:39+00:00,700716580649349120,@majesticboss55 Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541627757058150405,2022-06-28 03:41:13+00:00,700716580649349120,@SteveReinharz Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541572012748840960,2022-06-27 23:59:43+00:00,1412245464947195904,"HEAT MAP-US major Index / Stocks (2022.06.27) 

https://t.co/wkb8iQCmNb 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ… https://t.co/c3daykQxFN"
1541487953171468288,2022-06-27 18:25:42+00:00,1291279389900988416,"$AMC

51M 

43.2M #APPL by comparison"
1541484933243232256,2022-06-27 18:13:42+00:00,1511833912678387712,I need some #Stocks #Stock to Short. What are you guys buying and or longing #StockMarket wise??? I wanna trade the… https://t.co/EaRFhRSAoh
1541466396646952963,2022-06-27 17:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$PRX.AS +15.72% 🚀
$3690.HK +3.48% 📈
$QCOM +3.24% 📈
$UNH +2.93% 📈

$TCEHY -3.… https://t.co/SCdDPz8Ji4"
1541291290284789761,2022-06-27 05:24:14+00:00,700716580649349120,@Mohamme89764682 Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541290726394253312,2022-06-27 05:21:59+00:00,700716580649349120,@BSCGemsAlert Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541289841794568193,2022-06-27 05:18:28+00:00,700716580649349120,@1goonrich Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541289678032187392,2022-06-27 05:17:49+00:00,700716580649349120,@jesmotril Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541289631043399680,2022-06-27 05:17:38+00:00,700716580649349120,@CryptoFinally Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵
1541205902249926659,2022-06-26 23:44:55+00:00,18090604,"New show ""#MOBControlMixxtape #UNCUT #LIVE on @BE100RadioWorld #IHeartRadio #Appl…"" up now at https://t.co/hNkmSbzOFM Check it out now!"
1540775847480553472,2022-06-25 19:16:02+00:00,1435568221289992196,Apple Back to School 2022 Sale: Best Offers Available in India #appleairpods #applebacktoschool… https://t.co/vNBfiEmlZR
