tweet id,time of tweet,user id,text
1544477167089848326,2022-07-06 00:23:46+00:00,893305069059403776,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/wiNRxP77rC
1544469618491793408,2022-07-05 23:53:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/U3kcQKRRfC
1544395699437162496,2022-07-05 19:00:02+00:00,1466094669478125569,"https://t.co/t6kVcSK6IH

Stock market:
$META +4.48% 📈
$GOOG +4.05% 📈
$AMZN +3.65% 📈
$PRX.AS +3.25% 📈

$SHEL -7.31%… https://t.co/wMEDKWOdcC"
1544379023568117761,2022-07-05 17:53:47+00:00,893305069059403776,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/Gi6bxZ0VMi
1544371474013855744,2022-07-05 17:23:47+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/xh5qcwN2JA
1544341101456240642,2022-07-05 15:23:05+00:00,1176747582250463232,"@Carl_C_Icahn Thank you for fighting the good fight. USA happy birthday. ADT was USA no. 1 ages, now Boardroom and… https://t.co/oawNUUmHzP"
1544337197775687680,2022-07-05 15:07:35+00:00,106779916,"Alphabet stock price target cut, but Monness Crespi Hardt analyst Brian White says tech giant set to ‘emerge strong… https://t.co/6tVDKbv9bA"
1544313600726257669,2022-07-05 13:33:49+00:00,1542140796127821826,"Life is what happens while you’re busy making other plans 
#life #goog #love #think"
1544311732293754880,2022-07-05 13:26:23+00:00,1518750977112915969,"@POTUS thinks he can manipulate crude oil lower &amp; hes got another thing coming! BTFD

#investing #QQQ #SPY #SP500… https://t.co/UPYdtMpbLY"
1544300315524071424,2022-07-05 12:41:01+00:00,1518750977112915969,"this market is so retarded the dollar is ripping as yields crash 😂

#investing #QQQ #SPY #SP500 #DayTrading… https://t.co/M427ikz1jh"
1544273326608113664,2022-07-05 10:53:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/X8ubwKTH2w
1544215352892170242,2022-07-05 07:03:24+00:00,1411710448366465030,Where are you gaining? $F $GOOG $JOBY $META #F #GOOG #JOBY #META #time #GoodbyeDeutschland #Tyme5Million #母狗 https://t.co/GsLCZ8qOFX
1544175177751318528,2022-07-05 04:23:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/qoLHq5gbTv
1544146604365869056,2022-07-05 02:30:13+00:00,955686247825108992,"#Google #GOOG #TechnicalIndicator Market Types (MT) 
-1.0360 | Extreme Fear 

View interactive details:… https://t.co/2mAr1tSGpe"
1544077033264783367,2022-07-04 21:53:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/aCxWhOM4mW
1543978884386938882,2022-07-04 15:23:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/ND8c9uNuuH
1543804377642676225,2022-07-04 03:50:20+00:00,262510780,$GOOG GOOGLE BIG Rising Wedge Bear Flag on the Daily Timeframe - #GOOG chart on @TradingView https://t.co/9cLx8RLSSB
1543784216655429632,2022-07-04 02:30:14+00:00,955686247825108992,"#Google #GOOG #TechnicalIndicator Market Types (MT) 
-1.0360 | Extreme Fear 

View interactive details:… https://t.co/QQu82UhVO7"
1543684443382104065,2022-07-03 19:53:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/rSYuVgCB1o
1543586300585967617,2022-07-03 13:23:47+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/kfW9Dvg6uz
1543495702218678272,2022-07-03 07:23:46+00:00,893305069059403776,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/R19uBIXUH4
1543488150118563840,2022-07-03 06:53:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/Ngde8J2xhz
1543421825371484160,2022-07-03 02:30:13+00:00,955686247825108992,"#Google #GOOG #TechnicalIndicator Market Types (MT) 
-1.0360 | Extreme Fear 

View interactive details:… https://t.co/6w6LphfraU"
1543413268110159873,2022-07-03 01:56:13+00:00,1216824204013654016,Job Posting : Miles Education - Associate/Senior Associate - Inside Sales (1-5 yrs) Bangalore/Chennai/Kolkata/Pune… https://t.co/HiJJ7KbfHv
1543390005967609858,2022-07-03 00:23:46+00:00,893305069059403776,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/zyHDHehJpf
