tweet id,time of tweet,user id,text
1.54E+18,2022-07-08 03:58:00+00:00,1.51E+18,Tips on how to save when #money is tight. #Stocks #Money #Finances #FinancialAdvice #FinancialAdvisor #MoneyMatters… https://t.co/z3HRBMITmj
1.54E+18,2022-07-08 03:55:59+00:00,21320186,Sadie Sink says Jamie Campbell Bower would talk in 'that voice' between 'Stranger Things' takes.… https://t.co/EKZ5mio6kt
1.54E+18,2022-07-08 03:51:20+00:00,17852343,WWE anchor Kayla Braxton reveals she was a 'product of rape' as she defends women's right to choose… https://t.co/KrVpXPY6Gj
1.54E+18,2022-07-08 03:43:00+00:00,3313849952,Fixed your lyin ass tweet: A new Yahoo News/YouGov poll shows that more than 8 in 10 Americans (84%) now have confi… https://t.co/5zvfcCken2
1.54E+18,2022-07-08 03:40:29+00:00,23550489,"@IceManNYR  NBC owned stations , 8 of them, have streams on Roku Channel live now, https://t.co/VDj00GV6gk  these a… https://t.co/JUyJ0LLywF"
1.54E+18,2022-07-08 03:27:40+00:00,21320186,"I've never used an Instant Pot, so I cooked all my meals with one for a week. https://t.co/PCslmgYMNu https://t.co/tDpHPpindX"
1.54E+18,2022-07-08 03:23:37+00:00,3342617103,"@Mo_Senne Yhoo I have flu, in this cold I will be worse, dinko di tlo thibana leo feta"
1.54E+18,2022-07-08 03:22:46+00:00,17852343,Samuel L. Jackson slams ‘Uncle Clarence’ Thomas for hypocrisy on interracial marriage https://t.co/tbF9V3vjay https://t.co/PF8BOCqQUT
1.54E+18,2022-07-08 03:22:45+00:00,7309052,Big retail chains face mountains of excess inventory as long-delayed orders of goods that were popular during the e… https://t.co/BoHQMt4ieG
1.54E+18,2022-07-08 03:19:09+00:00,1.53E+18,@tumelo98921743 @Redtag_podcast Wat the hack yhoo😵😵😵
1.54E+18,2022-07-08 03:09:37+00:00,455007363,"Angels P Archie Bradley fractured elbow by falling over dugout railing during Mariners brawl.

➡️… https://t.co/uNtX9g4VQ2"
1.54E+18,2022-07-08 03:09:01+00:00,479613752,"Disney extends Bob Chapek's contract despite controversial tenure, sagging stock price https://t.co/l2trsT5W0n"
1.54E+18,2022-07-08 03:06:03+00:00,1.46E+18,@FARPostZA Mkhabela and Issa Sarr are still playing? Yhoo🙆‍♀️🙆‍♀️
1.54E+18,2022-07-08 02:49:26+00:00,9.64E+17,"Today, we announce our approved business combination with Agrico! We’re thrilled to celebrate this milestone and lo… https://t.co/XT4gD7j8iX"
1.54E+18,2022-07-08 02:45:01+00:00,17852343,Nikki Boyd says husband Bam Margera left rehab to be a better dad before finding new clinic https://t.co/yswco92E3h https://t.co/G4Ew9L6aRs
1.54E+18,2022-07-08 02:45:00+00:00,201537863,$SQFT View extension of maturities as a positive #RealEstateInvestment #smallcaps - https://t.co/0f5XaaXmpj https://t.co/Jdaq0hpQX3
1.54E+18,2022-07-08 02:38:56+00:00,353762246,@Msentiii_ @alpha2omegaa @Malandela41320 @zondo_malusi @Mfoka_Jobe Yhoo haii aikhona https://t.co/pFK9XK9uvN
1.54E+18,2022-07-08 02:38:47+00:00,3111324477,@Xole_25 Yhoo I was close with this one at work she was like a sister to me yhoo she folded on me and I told her uk… https://t.co/7nqchCkwWY
1.54E+18,2022-07-08 02:37:03+00:00,1.37E+18,@AlkebulanBantu @_TroyMotene @ChrisExcel102 It's just every where nje yhoo 🤷🏽‍♂️🤦‍♂️
1.54E+18,2022-07-08 02:28:39+00:00,1.25E+18,@Zip_063 @SAPoliceService @nhlanhla_lux_ Yhoo from today onwards im gona accelerate my hate for zimbos. Every time… https://t.co/hS0XLSVUnH
1.54E+18,2022-07-08 02:22:14+00:00,21320186,Lori Harvey stuns in strapless corset top and matching pants during one of her first events post-breakup.… https://t.co/n7JY3ZD7tX
